video_file,video_id,session_id,status,review_status,source,question,option_A,option_B,option_C,option_D,answer
0183.mp4,vid_0183,11,ready,independent_model_review_passed,online_reviewed,视频里的小朋友主要在做什么？,踢足球,玩滑板车,画画,搭积木,B
0184.mp4,vid_0184,15,ready,independent_model_review_passed,online_reviewed,视频主要展示的内容是什么？,几只宠物猫,大型工程机械,一位女性,高山流水风景,C
0185.mp4,vid_0185,2,ready,independent_model_review_passed,online_reviewed,视频的背景场景是哪里？,雪山,沙漠,海边,草原,C
0186.mp4,vid_0186,14,ready,independent_model_review_passed,online_reviewed,视频主要展示的人体部位是？,嘴唇,膝盖,大拇指,脚掌,C
0187.mp4,vid_0187,13,ready,independent_model_review_passed,online_reviewed,视频中的中心女性主要在做什么？,跑步前进,炒菜做饭,伏案写字,唱歌跳舞,A
0188.mp4,vid_0188,5,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,做饭炒菜,跳舞表演,写字画画,给农田施肥,D
0189.mp4,vid_0189,8,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,游泳,跳水,蹦极,划船,C
0190.mp4,vid_0190,16,ready,independent_model_review_passed,online_reviewed,视频中的成年男子主要在做什么？,在户外打篮球,躺在床上睡觉,在厨房烹饪食物,坐在沙发上玩手机,D
0191.mp4,vid_0191,3,ready,independent_model_review_passed,online_reviewed,视频中人物主要在做什么？,打磨刀具,制作造型面食,裁剪薄纸,拼接竹签,B
0192.mp4,vid_0192,6,ready,independent_model_review_passed,online_reviewed,视频主要展示人物在做什么？,画画,跑步,做饭,剪头发,D
0193.mp4,vid_0193,4,ready,independent_model_review_passed,online_reviewed,视频主要展示什么内容？,动漫人物插画,真人演出片段,美食制作视频,真实山水风景,A
0194.mp4,vid_0194,7,ready,independent_model_review_passed,online_reviewed,视频里的小宝宝主要保持什么姿势？,奔跑,跳跃,趴着,站立,C
0195.mp4,vid_0195,9,ready,independent_model_review_passed,online_reviewed,视频里的核心男性主要在做什么？,做饭,跳舞,走路,打球,C
0196.mp4,vid_0196,9,ready,independent_model_review_passed,online_reviewed,视频中的两个人物主要在做什么？,在教室上课,在厨房做饭,在雨中奔跑,在舞台跳舞,C
0197.mp4,vid_0197,7,ready,independent_model_review_passed,online_reviewed,视频主要展示的核心景物是什么？,闹市商铺,月下枯树,稻田麦浪,雪山冰川,B
0198.mp4,vid_0198,6,ready,independent_model_review_passed,online_reviewed,视频背景的主要场景是哪一项？,乡村农田,城市街道,高山草原,海边沙滩,B
0199.mp4,vid_0199,4,ready,independent_model_review_passed,online_reviewed,视频中的婴儿主要在做什么？,玩手中的玩具,在地面爬行,坐着吃食物,用脚触碰身旁男子,D
0200.mp4,vid_0200,3,ready,independent_model_review_passed,online_reviewed,视频中的女性主要在做什么？,骑车,做饭,走路,跳舞,C
0201.mp4,vid_0201,16,ready,independent_model_review_passed,online_reviewed,视频的主要场景是哪里？,教室,雪地,沙漠,海边,D
0202.mp4,vid_0202,8,ready,independent_model_review_passed,online_reviewed,视频中的男子主要身处哪里？,教室内,雪地里,山顶上,泳池中,D
0203.mp4,vid_0203,13,ready,independent_model_review_passed,online_reviewed,视频里的女性主要在做什么？,打球,跳舞,走路,做饭,C
0204.mp4,vid_0204,15,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,画画,跑步,跳绳,荡秋千,D
0205.mp4,vid_0205,2,ready,independent_model_review_passed,online_reviewed,视频中出现的主要动物是？,老虎,兔子,猴子,熊猫,C
0206.mp4,vid_0206,5,ready,independent_model_review_passed,online_reviewed,视频展现的主要场景环境是？,雷雨夜晚,晴朗白天,雪后清晨,多云黄昏,A
0207.mp4,vid_0207,14,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,打篮球,打排球,踢足球,打乒乓球,A
0208.mp4,vid_0208,11,ready,independent_model_review_passed,online_reviewed,画面中的游戏角色主要在做什么？,一同跳舞,吃饭用餐,互相攻击对战,弹奏乐器,C
0209.mp4,vid_0209,17,ready,independent_model_review_passed,online_reviewed,视频中人物主要在做什么？,在操场跑步锻炼,在厨房烹饪食物,在教室听课学习,在高空建筑边缘行走,D
0210.mp4,vid_0210,1,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,做锻炼动作,弹奏乐器,烹饪美食,书写作业,A
0211.mp4,vid_0211,12,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,画画写生,合唱表演,开展训练活动,做饭聚餐,C
0212.mp4,vid_0212,10,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,制作手工作品,安静看书学习,开展高空危险活动,烹饪美食,C
0213.mp4,vid_0213,9,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,安静看书学习,集体跳舞表演,烹饪制作美食,拉扯后有人跑开,D
0214.mp4,vid_0214,6,ready,independent_model_review_passed,online_reviewed,视频中展示的饮品主体是什么颜色？,白色,蓝色,红色,绿色,C
0215.mp4,vid_0215,15,ready,independent_model_review_passed,online_reviewed,视频中人物主要在做什么？,缝制衣服,清洗水果,拨动电源开关,擦拭桌面,C
0216.mp4,vid_0216,4,ready,independent_model_review_passed,online_reviewed,视频里台上的男女起初在做什么？,烹饪饭菜,互相拥抱,清扫地面,演奏乐器,B
0217.mp4,vid_0217,3,ready,independent_model_review_passed,online_reviewed,视频动态画面中出现的主要人物是？,年幼孩童,中年男性,老年男性,年轻女性,D
0218.mp4,vid_0218,7,ready,independent_model_review_passed,online_reviewed,视频里的主要人物正在做什么？,沿街步行,坐着休息,路边摆摊,骑车通行,A
0219.mp4,vid_0219,8,ready,independent_model_review_passed,online_reviewed,视频中的女性主要在做什么？,拖地板,喝饮品,吃水果,叠衣服,B
0220.mp4,vid_0220,13,ready,independent_model_review_passed,online_reviewed,视频中人物主要在做什么？,紧固轮胎,擦拭油箱口,冲洗车身,给车充电,B
0221.mp4,vid_0221,11,ready,independent_model_review_passed,online_reviewed,视频中人物主要在做什么？,写字,画画,炒菜,扫地,A
0222.mp4,vid_0222,16,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,持枪进行队列训练,围坐吃饭聚餐,开展篮球比赛,集体跳舞表演,A
0223.mp4,vid_0223,2,ready,independent_model_review_passed,online_reviewed,视频主要展示的动物是什么？,仓鼠,猫,兔子,狗,B
0224.mp4,vid_0224,5,ready,independent_model_review_passed,online_reviewed,视频主要展示的对象是什么？,人物,植物,建筑,动物,A
0225.mp4,vid_0225,17,ready,independent_model_review_passed,online_reviewed,视频主要展示的场景是哪里？,城市道路,海边沙滩,室内教室,乡村农田,A
0226.mp4,vid_0226,12,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,在河里游泳,在厨房做饭,对着镜头摆姿势,在操场跑步,C
0227.mp4,vid_0227,14,ready,independent_model_review_passed,online_reviewed,视频里的人们主要在做什么？,体验游乐项目,维修设备,上课学习,下地务农,A
0228.mp4,vid_0228,1,ready,independent_model_review_passed,online_reviewed,视频中的成年男子主要在做什么？,弹奏乐器,跑步打球,炒菜做饭,教宝宝认挂图,D
0229.mp4,vid_0229,6,ready,independent_model_review_passed,online_reviewed,视频中的士兵主要在做什么？,生火做饭,课堂学习,跳舞庆祝,操作武器作战,D
0230.mp4,vid_0230,10,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,操场打球,舞台跳舞,乘坐汽车,厨房做饭,C
0231.mp4,vid_0231,8,ready,independent_model_review_passed,online_reviewed,视频展示的背景主要是哪种景观？,草原风光,海边沙滩,室内教室,城市街道,A
0232.mp4,vid_0232,7,ready,independent_model_review_passed,online_reviewed,视频顶部的长条横幅主要是什么颜色？,蓝色,绿色,黄色,红色,C
0233.mp4,vid_0233,16,ready,independent_model_review_passed,online_reviewed,视频主要展示的食物是？,月饼,饺子,粽子,汉堡,B
0234.mp4,vid_0234,9,ready,independent_model_review_passed,online_reviewed,视频里的人物主要在做什么？,操作牙齿模型,演唱歌曲,打扫卫生,制作贺卡,A
0235.mp4,vid_0235,3,ready,independent_model_review_passed,online_reviewed,视频主要展示的内容是什么？,诊室就诊的医患,工地施工的工人,两名cos装扮者互动,泳池游泳的人群,C
0236.mp4,vid_0236,4,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,围坐吃饭,跳舞表演,快跑锻炼,列队站立,D
0237.mp4,vid_0237,15,ready,independent_model_review_passed,online_reviewed,视频拍摄的主要场景是哪里？,学校教室,居家卧室,户外海边,大型超市,B
0238.mp4,vid_0238,13,ready,independent_model_review_passed,online_reviewed,视频里的两个人主要在做什么？,写字,打球,做饭,跳舞,D
0239.mp4,vid_0239,17,ready,independent_model_review_passed,online_reviewed,视频主要展示的是哪类人物？,老奶奶,成年男子,小女孩,老爷爷,C
0240.mp4,vid_0240,11,ready,independent_model_review_passed,online_reviewed,视频主要展示的动物是什么？,仓鼠,猫,兔子,狗,B
0241.mp4,vid_0241,14,ready,independent_model_review_passed,online_reviewed,视频画面下方持续出现的是？,年轻女性,年幼孩童,宠物小狗,老年男性,A
0242.mp4,vid_0242,2,ready,independent_model_review_passed,online_reviewed,视频画面的背景主色调是？,大红色,橙黄色,天蓝色,翠绿色,B
0243.mp4,vid_0243,5,ready,independent_model_review_passed,online_reviewed,视频中多次出现的景观是哪类？,城市广场,鲜花花束,海边风光,山地景观,C
0244.mp4,vid_0244,1,ready,independent_model_review_passed,online_reviewed,视频主要展示的动物活动是？,猎豹追捕羚羊,松鼠储存松果,考拉攀爬桉树,天鹅湖面游弋,A
0245.mp4,vid_0245,12,ready,independent_model_review_passed,online_reviewed,视频主要展示的动物是什么？,狐狸,小猫,小狗,兔子,A
0246.mp4,vid_0246,10,ready,independent_model_review_passed,online_reviewed,视频中女子的上衣主要是什么颜色？,红色,蓝色,黑色,绿色,A
0247.mp4,vid_0247,10,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,伏案学习,跳舞表演,烹饪做饭,进行健身锻炼,D
0248.mp4,vid_0248,1,ready,independent_model_review_passed,online_reviewed,视频的主要背景场景是哪里？,雪山,海边,草原,教室,B
0249.mp4,vid_0249,12,ready,independent_model_review_passed,online_reviewed,视频主要展示的动物是什么？,花豹,老虎,黑熊,熊猫,D
0250.mp4,vid_0250,5,ready,independent_model_review_passed,online_reviewed,视频中可见人物在做什么？,化妆,打球,洗碗,做饭,A
0251.mp4,vid_0251,14,ready,independent_model_review_passed,online_reviewed,视频主要拍摄的场地属于什么场所？,图书馆,运动场馆,医院门诊,居民住宅,B
0252.mp4,vid_0252,2,ready,independent_model_review_passed,online_reviewed,视频主要展示的内容是什么？,手机游戏对局,文档编辑界面,唱歌直播录像,动画片片段,A
0253.mp4,vid_0253,11,ready,independent_model_review_passed,online_reviewed,视频中的室外正处于什么天气？,下雪,下雨,大雾,晴天,B
0254.mp4,vid_0254,17,ready,independent_model_review_passed,online_reviewed,视频中的两个人主要在做什么？,制作手工,互动嬉闹,跑步锻炼,打扫卫生,B
0255.mp4,vid_0255,16,ready,independent_model_review_passed,online_reviewed,画面中的男子主要在做什么？,唱歌表演,玩手机游戏,跑步锻炼,烹饪做饭,B
0256.mp4,vid_0256,13,ready,independent_model_review_passed,online_reviewed,视频里的人物主要在做什么？,打扫卫生,试穿衣服,唱歌跳舞,烹饪做饭,B
0257.mp4,vid_0257,8,ready,independent_model_review_passed,online_reviewed,视频中的工人主要在做什么？,缝制衣服,种植农作物,烹制食物,装卸加工钢筋,D
0258.mp4,vid_0258,15,ready,independent_model_review_passed,online_reviewed,视频里围栏中的动物是什么？,鸡,猪,牛,羊,B
0259.mp4,vid_0259,3,ready,independent_model_review_passed,online_reviewed,视频中的人们主要在做什么？,跳广播体操,围坐吃饭,接倒下的同伴,搬桌椅,C
0260.mp4,vid_0260,9,ready,independent_model_review_passed,online_reviewed,视频主要展示的核心对象是？,山川风景,军人肖像,卡通玩具,蔬菜水果,B
0261.mp4,vid_0261,4,ready,independent_model_review_passed,online_reviewed,视频里的两个小女孩主要在做什么？,画画,吃饭,写作业,跳舞,B
0262.mp4,vid_0262,6,ready,independent_model_review_passed,online_reviewed,视频中男子主要在做什么？,唱歌跳舞,扫描塑像建立模型,打扫卫生,炒菜做饭,B
0263.mp4,vid_0263,7,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,烹饪食物,进行角色扮演变装,打扫房间卫生,演奏乐器,B
0264.mp4,vid_0264,3,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,唱歌表演,画画写字,炒菜做饭,跑步健身,A
0265.mp4,vid_0265,7,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,伏案写作,烹饪炒菜,对着镜头自拍,跑步锻炼,C
0266.mp4,vid_0266,4,ready,independent_model_review_passed,online_reviewed,视频中的女子主要在做什么？,擦拭玻璃,跳健身操,烹饪做饭,操作空调遥控器,D
0267.mp4,vid_0267,9,ready,independent_model_review_passed,online_reviewed,视频主要展示的场景是？,热带雨林,高山峡谷,沙漠戈壁,城市湖畔,D
0268.mp4,vid_0268,6,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,烹饪做饭,跑步锻炼,读书写字,对镜自拍,D
0269.mp4,vid_0269,8,ready,independent_model_review_passed,online_reviewed,视频里的主要人物主要在做什么？,泳池游泳戏水,教室上课学习,街边行走摆姿势,厨房做饭炒菜,C
